Monitoring Stations,Month,Year,pH (units),Ammonia (mg/L),Nitrate (mg/L),Inorganic Phosphate (mg/L),BOD (mg/l),Dissolved Oxygen (mg/l),Total coliforms (MPN/100ml),Phytoplankton (cells/ml),Wind,Condition,Day,Time,Temperature,Dew Point,Humidity,Wind Speed,Wind Gust,Pressure,Precip.,Date
Stn XXIII (Lumban),1,2023,6.9,0.028,0.05,0.223,2.0,7.8,784.0,,17.0,3.0,2,650.0,27.541666666666668,23.25,78.375,5.75,0.0,1009.5745833333334,0.0,2023-01-02
Stn. I (Central West Bay),2,2023,7.8,0.06,0.81,0.19,2.0,7.7,19.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn II (East Bay),2,2023,7.7,0.08,0.65,0.16,2.0,7.9,172.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn. IV (Central Bay),2,2023,7.8,0.4,0.81,0.19,1.0,7.7,49.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn V (Northern West Bay),2,2023,7.9,0.03,0.69,0.21,2.0,7.5,35.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn VIII (South Bay),2,2023,7.9,0.03,0.69,0.21,1.0,7.8,91.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XIII (Taytay),2,2023,7.9,0.02,0.69,0.21,1.0,7.3,41.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XV (San Pedro),2,2023,7.9,0.03,0.75,0.21,2.0,7.5,175.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn.XVI (Sta Rosa),2,2023,7.9,0.04,0.75,0.23,1.0,7.8,108.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XVII (Sanctuary),2,2023,7.9,0.03,0.74,0.21,2.0,7.8,242.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XVIII (Pagsanjan),2,2023,7.8,0.03,0.05,0.11,2.0,7.8,113.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XIX (Muntinlupa),2,2023,7.9,0.02,0.69,0.21,2.0,7.7,150.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XX (GEMS),2,2023,7.9,0.03,0.72,0.21,1.0,7.8,1554.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XXI (Cardona),2,2023,7.9,0.03,0.75,0.2,2.0,7.8,211.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XXII (Jala-jala),2,2023,8.0,0.07,1.06,0.21,2.0,7.7,167.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn XXIII (Lumban),2,2023,7.3,0.07,0.05,0.1,2.0,7.2,956.0,,6.0,2.0,6,650.0,27.95833333333333,22.916666666666668,74.125,8.875,0.0,1008.1179166666668,0.0,2023-02-06
Stn. I (Central West Bay),3,2023,8.0,0.03,0.72,0.26,1.0,7.8,30.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn II (East Bay),3,2023,8.0,0.005,0.67,0.21,1.0,7.9,268.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn. IV (Central Bay),3,2023,8.0,0.005,0.69,0.25,2.0,7.8,44.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn V (Northern West Bay),3,2023,8.3,0.005,0.66,0.25,3.0,8.6,72.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn VIII (South Bay),3,2023,8.0,0.005,0.69,0.26,1.0,7.6,56.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XIII (Taytay),3,2023,7.9,0.02,0.97,0.31,2.0,7.4,146.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XV (San Pedro),3,2023,8.0,0.005,0.69,0.25,1.0,7.6,182.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn.XVI (Sta Rosa),3,2023,8.0,0.02,0.64,0.24,2.0,7.8,147.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XVII (Sanctuary),3,2023,8.0,0.04,0.7,0.25,0.5,7.8,251.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XVIII (Pagsanjan),3,2023,7.9,0.005,0.05,0.19,1.0,7.7,67.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XIX (Muntinlupa),3,2023,8.0,0.005,0.65,0.25,1.0,8.2,244.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XX (GEMS),3,2023,8.0,0.02,0.52,0.26,1.0,7.6,513.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XXI (Cardona),3,2023,8.0,0.08,0.7,0.25,1.0,7.8,141.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XXII (Jala-jala),3,2023,8.0,0.005,0.56,0.23,2.0,7.7,167.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn XXIII (Lumban),3,2023,7.6,0.005,0.05,0.13,3.0,7.6,1090.0,,17.0,1.0,6,650.0,26.875,18.20833333333333,59.79166666666666,8.75,0.0,1012.7325,0.0,2023-03-06
Stn. I (Central West Bay),4,2023,7.9,0.005,1.0,0.28,2.0,7.2,41.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn II (East Bay),4,2023,8.0,0.005,1.0,0.22,2.0,7.6,187.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn. IV (Central Bay),4,2023,7.9,0.005,1.0,0.27,1.0,7.2,97.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn V (Northern West Bay),4,2023,8.6,0.005,0.35,0.26,4.0,8.1,64.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn VIII (South Bay),4,2023,8.2,0.005,1.0,0.24,2.0,7.6,35.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XIII (Taytay),4,2023,8.2,0.005,1.0,0.38,3.0,7.4,104.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XV (San Pedro),4,2023,8.0,0.005,1.0,0.26,2.0,7.2,59.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn.XVI (Sta Rosa),4,2023,8.0,0.005,1.0,0.24,1.0,7.6,34.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XVII (Sanctuary),4,2023,8.0,0.005,1.0,0.28,2.0,7.6,99.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XVIII (Pagsanjan),4,2023,8.3,0.005,0.05,0.1,3.0,8.4,26.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XIX (Muntinlupa),4,2023,8.0,0.005,1.0,0.27,2.0,7.2,50.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XX (GEMS),4,2023,8.1,0.005,1.0,0.25,2.0,7.3,235.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XXI (Cardona),4,2023,8.0,0.005,1.0,0.26,2.0,7.4,80.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XXII (Jala-jala),4,2023,8.1,0.005,1.0,0.2,2.0,7.6,49.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn XXIII (Lumban),4,2023,8.0,0.005,0.05,0.08,3.0,7.7,169.0,,17.0,1.0,3,650.0,29.625,23.375,69.20833333333333,8.916666666666666,1.0,1006.3329166666668,0.0,2023-04-03
Stn. I (Central West Bay),5,2023,8.5,0.19,0.23,0.27,2.0,7.2,40.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn II (East Bay),5,2023,8.1,1.04,0.66,0.24,1.0,7.8,88.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn. IV (Central Bay),5,2023,8.4,0.01,0.26,0.26,2.0,7.4,94.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn V (Northern West Bay),5,2023,8.7,0.03,0.16,0.29,5.0,8.2,62.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn VIII (South Bay),5,2023,8.6,0.005,0.27,0.25,2.0,9.1,34.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XIII (Taytay),5,2023,8.5,0.06,0.26,0.27,4.0,7.7,189.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XV (San Pedro),5,2023,8.6,0.005,0.21,0.24,2.0,7.2,25.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn.XVI (Sta Rosa),5,2023,8.7,0.005,0.2,0.23,2.0,8.3,34.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XVII (Sanctuary),5,2023,8.3,0.01,0.31,0.26,1.0,7.8,19.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XVIII (Pagsanjan),5,2023,8.2,0.005,0.05,0.11,2.0,7.8,25.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XIX (Muntinlupa),5,2023,8.4,0.04,0.31,0.3,3.0,6.8,30.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XX (GEMS),5,2023,8.6,0.01,0.05,0.23,1.0,6.9,462.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XXI (Cardona),5,2023,8.2,0.005,0.41,0.28,2.0,7.6,31.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XXII (Jala-jala),5,2023,8.5,0.005,0.29,0.26,2.0,8.2,36.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn XXIII (Lumban),5,2023,7.5,0.005,0.05,0.08,2.0,7.0,76.0,,6.0,1.0,1,650.0,31.166666666666668,24.25,67.45833333333333,10.416666666666666,2.9166666666666665,1006.5404166666668,0.0,2023-05-01
Stn. I (Central West Bay),6,2023,8.1,0.02,0.29,0.28,2.0,7.2,24.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn II (East Bay),6,2023,8.2,0.19,0.05,0.19,1.0,7.1,29.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn. IV (Central Bay),6,2023,8.6,0.005,0.05,0.22,2.0,8.2,56.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn V (Northern West Bay),6,2023,8.8,0.005,0.05,0.21,5.0,8.1,30.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn VIII (South Bay),6,2023,8.2,0.05,0.05,0.2,2.0,7.1,44.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XIII (Taytay),6,2023,8.8,0.005,0.05,0.19,4.0,8.6,93.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XV (San Pedro),6,2023,8.6,0.05,0.05,0.2,2.0,7.0,86.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn.XVI (Sta Rosa),6,2023,8.2,0.02,0.05,0.2,2.0,7.3,59.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XVII (Sanctuary),6,2023,8.8,0.005,0.05,0.19,1.0,8.0,19.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XVIII (Pagsanjan),6,2023,8.3,0.005,0.05,0.09,2.0,8.2,55.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XIX (Muntinlupa),6,2023,8.4,0.005,0.05,0.2,3.0,7.6,49.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XX (GEMS),6,2023,7.8,0.005,0.24,0.26,1.0,8.2,895.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XXI (Cardona),6,2023,8.7,0.005,0.05,0.21,2.0,7.8,20.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XXII (Jala-jala),6,2023,8.3,0.07,0.05,0.2,2.0,7.4,25.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn XXIII (Lumban),6,2023,7.7,0.02,0.05,0.11,2.0,7.2,34.0,,6.0,2.0,5,641.88,30.4,25.32,75.28,8.4,0.0,1004.8548,0.0,2023-06-05
Stn. I (Central West Bay),7,2023,8.2,0.02,0.1,,2.0,6.7,41.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn II (East Bay),7,2023,8.5,0.01,0.1,,2.0,7.4,19.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn. IV (Central Bay),7,2023,8.5,0.01,0.1,,1.0,6.8,43.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn V (Northern West Bay),7,2023,8.6,0.01,0.1,,1.0,6.7,19.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn VIII (South Bay),7,2023,8.5,0.03,0.1,,3.0,6.9,42.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn XIII (Taytay),7,2023,8.8,0.01,0.1,,2.0,7.2,57.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn XV (San Pedro),7,2023,8.5,0.01,0.1,,2.0,8.7,148.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn.XVI (Sta Rosa),7,2023,8.4,0.02,0.1,,2.0,7.1,64.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn XVII (Sanctuary),7,2023,8.7,0.01,0.1,,2.0,7.5,63.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn XVIII (Pagsanjan),7,2023,8.3,0.01,0.1,,2.0,7.4,53.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn XIX (Muntinlupa),7,2023,8.4,0.05,0.1,,2.0,6.5,64.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn XX (GEMS),7,2023,8.1,0.01,0.1,,2.0,6.2,1010.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn XXI (Cardona),7,2023,8.6,0.01,0.1,,3.0,7.5,49.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn XXII (Jala-jala),7,2023,8.6,0.02,0.1,,2.0,7.5,24.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn XXIII (Lumban),7,2023,7.7,0.04,0.1,,2.0,6.6,64.0,,6.0,3.0,3,650.0,30.70833333333333,25.666666666666668,75.54166666666667,10.458333333333334,1.5416666666666667,1008.1595833333334,0.0,2023-07-03
Stn. I (Central West Bay),8,2023,8.1,0.4,0.21,0.18,2.0,6.4,146.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn II (East Bay),8,2023,8.0,0.07,0.22,0.13,2.0,7.4,19.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn. IV (Central Bay),8,2023,8.2,0.01,0.6,0.17,2.0,6.8,44.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn V (Northern West Bay),8,2023,8.3,0.02,0.46,0.14,2.0,7.6,26.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn VIII (South Bay),8,2023,8.3,0.01,0.11,0.15,2.0,7.6,42.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn XIII (Taytay),8,2023,8.4,0.01,0.29,0.15,3.0,7.4,32.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn XV (San Pedro),8,2023,8.5,0.01,0.26,0.16,2.0,7.9,287.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn.XVI (Sta Rosa),8,2023,8.5,0.01,0.13,0.14,2.0,7.8,42.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn XVII (Sanctuary),8,2023,8.4,0.01,0.11,0.1,2.0,7.6,63.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn XVIII (Pagsanjan),8,2023,8.1,0.02,0.28,0.11,2.0,7.5,53.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn XIX (Muntinlupa),8,2023,8.0,0.01,1.3,0.14,3.0,7.2,64.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn XX (GEMS),8,2023,8.0,0.01,1.06,0.13,2.0,5.8,855.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn XXI (Cardona),8,2023,8.3,0.01,0.1,0.14,2.0,7.4,77.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn XXII (Jala-jala),8,2023,8.5,0.01,0.11,0.14,2.0,7.5,57.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn XXIII (Lumban),8,2023,8.1,0.01,0.1,0.14,2.0,7.3,47.0,,12.0,2.0,7,648.1538461538462,29.46153846153846,26.384615384615383,83.88461538461539,24.192307692307693,3.1153846153846154,1004.4873076923076,0.0,2023-08-07
Stn. I (Central West Bay),9,2023,8.5,0.08,0.5,0.1,3.0,7.6,146.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn II (East Bay),9,2023,8.0,0.01,0.1,0.12,5.0,6.5,19.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn. IV (Central Bay),9,2023,8.5,0.01,0.2,0.14,3.0,7.6,43.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn V (Northern West Bay),9,2023,8.5,0.01,0.1,0.13,3.0,7.2,39.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn VIII (South Bay),9,2023,8.4,0.01,0.1,0.12,2.0,7.5,18.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn XIII (Taytay),9,2023,8.3,0.01,0.1,0.14,2.0,6.8,19.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn XV (San Pedro),9,2023,8.4,0.03,0.2,0.16,4.0,6.3,84.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn.XVI (Sta Rosa),9,2023,8.1,0.01,0.1,0.15,2.0,6.5,47.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn XVII (Sanctuary),9,2023,8.4,0.01,0.1,0.14,1.0,7.3,63.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn XVIII (Pagsanjan),9,2023,8.4,0.01,0.1,0.13,2.0,7.4,18.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn XIX (Muntinlupa),9,2023,8.6,0.01,0.2,0.14,1.0,7.2,24.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn XX (GEMS),9,2023,8.5,0.02,0.4,0.13,2.0,7.0,354.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn XXI (Cardona),9,2023,8.7,0.01,0.2,0.13,2.0,8.1,126.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn XXII (Jala-jala),9,2023,8.4,0.01,0.1,0.13,2.0,7.8,42.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn XXIII (Lumban),9,2023,8.1,0.01,0.1,0.11,2.0,7.2,47.0,,12.0,5.0,4,649.44,27.32,25.92,92.24,10.96,0.0,1003.3396,0.0,2023-09-04
Stn. I (Central West Bay),10,2023,8.7,0.02,0.3,0.6,2.0,7.0,237.0,,12.0,2.0,2,636.1851851851852,28.444444444444443,26.25925925925926,88.11111111111111,14.444444444444445,0.0,1005.7325925925926,0.0,2023-10-02
Stn II (East Bay),10,2023,8.5,0.01,0.1,0.4,2.0,7.0,49.0,,12.0,2.0,2,636.1851851851852,28.444444444444443,26.25925925925926,88.11111111111111,14.444444444444445,0.0,1005.7325925925926,0.0,2023-10-02
Stn. IV (Central Bay),10,2023,8.6,0.01,0.1,0.5,1.0,7.0,70.0,,12.0,2.0,2,636.1851851851852,28.444444444444443,26.25925925925926,88.11111111111111,14.444444444444445,0.0,1005.7325925925926,0.0,2023-10-02
